AssetID,SchoolName,SystemCategory,AssetType,InstallYear,ExpectedUsefulLife,ConditionScore,ConditionSource,Quantity,Unit,UnitCost,ReplacementCost,Criticality,OverrideEOLYear,OverrideReason,Notes
AST001613,Excel Academy Charter School,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001614,Excel Academy Charter School,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001615,Excel Academy Charter School,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001616,Excel Academy Charter School,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001617,Excel Academy Charter School,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001618,Excel Academy Charter School,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001619,Excel Academy Charter School,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001620,Excel Academy Charter School,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001621,Excel Academy Charter School,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001622,Excel Academy Charter School,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001623,Excel Academy Charter School,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001624,Excel Academy Charter School,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001625,Excel Academy Charter School,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001626,Rocky Mountain Academy of Evergreen,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001627,Rocky Mountain Academy of Evergreen,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001628,Rocky Mountain Academy of Evergreen,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001629,Rocky Mountain Academy of Evergreen,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001630,Rocky Mountain Academy of Evergreen,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001631,Rocky Mountain Academy of Evergreen,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001632,Rocky Mountain Academy of Evergreen,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001633,Rocky Mountain Academy of Evergreen,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001634,Rocky Mountain Academy of Evergreen,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001635,Rocky Mountain Academy of Evergreen,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001636,Rocky Mountain Academy of Evergreen,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001637,Rocky Mountain Academy of Evergreen,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001638,Rocky Mountain Academy of Evergreen,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001639,Jefferson Academy Elementary,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001640,Jefferson Academy Elementary,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001641,Jefferson Academy Elementary,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001642,Jefferson Academy Elementary,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001643,Jefferson Academy Elementary,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001644,Jefferson Academy Elementary,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001645,Jefferson Academy Elementary,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001646,Jefferson Academy Elementary,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001647,Jefferson Academy Elementary,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001648,Jefferson Academy Elementary,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001649,Jefferson Academy Elementary,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001650,Jefferson Academy Elementary,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001651,Jefferson Academy Elementary,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001652,Jefferson Academy Secondary,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001653,Jefferson Academy Secondary,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001654,Jefferson Academy Secondary,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001655,Jefferson Academy Secondary,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001656,Jefferson Academy Secondary,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001657,Jefferson Academy Secondary,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001658,Jefferson Academy Secondary,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001659,Jefferson Academy Secondary,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001660,Jefferson Academy Secondary,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001661,Jefferson Academy Secondary,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001662,Jefferson Academy Secondary,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001663,Jefferson Academy Secondary,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001664,Jefferson Academy Secondary,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001665,Collegiate Academy of Colorado,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001666,Collegiate Academy of Colorado,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001667,Collegiate Academy of Colorado,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001668,Collegiate Academy of Colorado,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001669,Collegiate Academy of Colorado,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001670,Collegiate Academy of Colorado,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001671,Collegiate Academy of Colorado,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001672,Collegiate Academy of Colorado,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001673,Collegiate Academy of Colorado,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001674,Collegiate Academy of Colorado,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001675,Collegiate Academy of Colorado,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001676,Collegiate Academy of Colorado,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001677,Collegiate Academy of Colorado,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001678,Lincoln Academy Charter School,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001679,Lincoln Academy Charter School,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001680,Lincoln Academy Charter School,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001681,Lincoln Academy Charter School,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001682,Lincoln Academy Charter School,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001683,Lincoln Academy Charter School,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001684,Lincoln Academy Charter School,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001685,Lincoln Academy Charter School,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001686,Lincoln Academy Charter School,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001687,Lincoln Academy Charter School,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001688,Lincoln Academy Charter School,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001689,Lincoln Academy Charter School,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001690,Lincoln Academy Charter School,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001691,Rocky Mountain Deaf School,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001692,Rocky Mountain Deaf School,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001693,Rocky Mountain Deaf School,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001694,Rocky Mountain Deaf School,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001695,Rocky Mountain Deaf School,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001696,Rocky Mountain Deaf School,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001697,Rocky Mountain Deaf School,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001698,Rocky Mountain Deaf School,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001699,Rocky Mountain Deaf School,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001700,Rocky Mountain Deaf School,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001701,Rocky Mountain Deaf School,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001702,Rocky Mountain Deaf School,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001703,Rocky Mountain Deaf School,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001704,Woodrow Wilson Academy,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001705,Woodrow Wilson Academy,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001706,Woodrow Wilson Academy,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001707,Woodrow Wilson Academy,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001708,Woodrow Wilson Academy,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001709,Woodrow Wilson Academy,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001710,Woodrow Wilson Academy,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001711,Woodrow Wilson Academy,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001712,Woodrow Wilson Academy,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001713,Woodrow Wilson Academy,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001714,Woodrow Wilson Academy,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001715,Woodrow Wilson Academy,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001716,Woodrow Wilson Academy,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001717,Great Work Montessori,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001718,Great Work Montessori,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001719,Great Work Montessori,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001720,Great Work Montessori,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001721,Great Work Montessori,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001722,Great Work Montessori,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001723,Great Work Montessori,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001724,Great Work Montessori,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001725,Great Work Montessori,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001726,Great Work Montessori,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001727,Great Work Montessori,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001728,Great Work Montessori,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001729,Great Work Montessori,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001730,Doral Academy of Colorado,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001731,Doral Academy of Colorado,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001732,Doral Academy of Colorado,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001733,Doral Academy of Colorado,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001734,Doral Academy of Colorado,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001735,Doral Academy of Colorado,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001736,Doral Academy of Colorado,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001737,Doral Academy of Colorado,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001738,Doral Academy of Colorado,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001739,Doral Academy of Colorado,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001740,Doral Academy of Colorado,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001741,Doral Academy of Colorado,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001742,Doral Academy of Colorado,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001743,Mount Evans OELS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001744,Mount Evans OELS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001745,Mount Evans OELS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001746,Mount Evans OELS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001747,Mount Evans OELS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001748,Mount Evans OELS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001749,Mount Evans OELS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001750,Mount Evans OELS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001751,Mount Evans OELS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001752,Mount Evans OELS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001753,Mount Evans OELS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001754,Mount Evans OELS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001755,Mount Evans OELS,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001756,Windy Peak OELS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001757,Windy Peak OELS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001758,Windy Peak OELS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001759,Windy Peak OELS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001760,Windy Peak OELS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001761,Windy Peak OELS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001762,Windy Peak OELS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001763,Windy Peak OELS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001764,Windy Peak OELS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001765,Windy Peak OELS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001766,Windy Peak OELS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001767,Windy Peak OELS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001768,Windy Peak OELS,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001769,Bell MS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001770,Bell MS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001771,Bell MS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001772,Bell MS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001773,Bell MS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001774,Bell MS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001775,Bell MS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001776,Bell MS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001777,Bell MS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001778,Bell MS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001779,Bell MS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001780,Bell MS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001781,Bell MS,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001782,Wayne Carle MS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001783,Wayne Carle MS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001784,Wayne Carle MS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001785,Wayne Carle MS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001786,Wayne Carle MS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001787,Wayne Carle MS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001788,Wayne Carle MS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001789,Wayne Carle MS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001790,Wayne Carle MS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001791,Wayne Carle MS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001792,Wayne Carle MS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001793,Wayne Carle MS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001794,Wayne Carle MS,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001795,Ken Caryl MS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001796,Ken Caryl MS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001797,Ken Caryl MS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001798,Ken Caryl MS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001799,Ken Caryl MS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001800,Ken Caryl MS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001801,Ken Caryl MS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001802,Ken Caryl MS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001803,Ken Caryl MS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001804,Ken Caryl MS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001805,Ken Caryl MS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001806,Ken Caryl MS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001807,Ken Caryl MS,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001808,Carmody MS,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001809,Carmody MS,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001810,Carmody MS,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001811,Carmody MS,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001812,Carmody MS,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001813,Carmody MS,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001814,Carmody MS,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001815,Carmody MS,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001816,Carmody MS,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001817,Carmody MS,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001818,Carmody MS,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001819,Carmody MS,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
